,text,label
654,What is the name of this thing?  /,0
655,"[ How, + how ] have you changed [ your, + your ] meals now?  /",0
656,# looking at # those things? /,0
657,"[ [ What, + what, ] + {F uh, } what ] part of Pennsylvania are you in? /",0
658,what can they do about the oil burning over in Kuwait?  /,1
659,"Do you or your husband work for T I,  /",0
660,"-- {C and, } {F uh, } do you work for T I? /",0
661,"{F Oh, } did you? /",0
662,"-- {C and, } {F uh, } have you seen that one? /",0
663,Were you. /,0
664,Have you seen GHOSTS yet? /,0
665,Did you?  /,0
666,"{C and, } {F uh, } [ the, + {F uh, } {F uh, } the  ] one with Jody Foster, did you see it? /",0
667,"{F Oh, } SILENCE OF THE LAMBS? /",0
668,Wasn't that excellent? /,0
669,Is it Anthony Perkins or Anthony Hopkins? /,0
670,"{F Oh, } he didn't see it? /",0
671,"{F Oh, } really? /",0
672,Did you see it? /,0
673,He does? /,0
674,"{F Oh, } is that the one [ with, + ] that's he's starring in? /",0
675,"{C and, } {F uh, } did you see that one that he made years and years ago about [ the, + {F uh, } the  ] sheriff -- /",0
676,"{F Oh, } BLAZING SADDLES. /",0
677,Did you? /,0
678,What do you like to watch on television  ((   )) ? /,0
679,[ did you watch + --,0
680,Do you watch it much? /,0
681,"Some of them is, {F uh, } BLACK ADDER or GOOD NEIGHBORS or YES, PRIME MINISTER and ARE YOU BEING SERVED? /",0
682,{C but } do we have to carry this on into the summer and the spring <laughter> --,1
683,-- do you ever watch that? /,0
684,you mean talking about the funny home videos and  stuff -- /,0
685,what type of things would you  fix if you're having company come over? /,0
686,You serve it cold? /,0
687,"<laughter>.  {C And } these days that  helps, doesn't it? /",0
688,Do you work? /,0
689,Do you stay home with kids? /,0
690,How old is he? /,0
691,"Do [ you cook breakfa-, + {D like } you cook a breakfast ]  every morning  /",0
692,"{F Oh, } do they get rubbery,  /",0
693,"{D Well, } do you watch much T V? /",0
694,How many kids do you have? /,0
695,"it keeps you busy, doesn't it? /",0
696,"The cartoon or the, -/",0
697,HE MAN? /,0
698,You mean in cable? /,0
699,"{F Oh, } do they?  /",0
700,"The, {F uh, } series?  /",0
701,THE NEXT GENERATION? /,0
702,Kirk Douglas? /,0
703,Like HIGHWAY TO HEAVEN? /,0
704,Now what is that? /,0
705,What channel is it on? /,0
706,You are in Plano? /,0
707,It is in the morning? /,0
708,You know what?  /,1
709,"{C So } it's [ a, +",0
710,"It's hysterical, isn't it? /",0
711,<Laughter> Did you catch the Christmas?  <Laughter>. /,0
712,Did you see the end of it? /,0
713,"{D Well, } {D you know, } the little boy, the little  one was trying to decide if there was a Santa Claus. /",0
714,"{F Oh, } {C and so } you get to come home and  watch them <laughter>. /",0
715,"-- {C and, } {F uh, } do you subscribe to any magazines? /",0
716,-- you probably have smaller children --,0
717,"{D Well, } do you think that people subscribe to magazines as much as they used to? /",0
718,"{C So, } you think we're ready? /",0
719,"[ Are, +  are ] you married? /",0
720,Do you have children? /,0
721,How did you do? /,0
722,"{F Uh, } how do you mean that? <Laughter>. /",0
723,"{D well } did you have boys, girls,  /",0
724,Have you been that way long? /,0
725,You  (( mean ))  it's stronger there? /,0
726,"[ How, + how ] did your daughter do it? /",0
727,{C so } --,0
728,Isn't that awful <laughter>. /,0
729,How about you?  /,0
730,What do you have there? /,0
731,{C And } you have state income tax also? /,0
732,"-- {C but, } {F um. }  Do you think you pay too much there,  /",0
733,"we don't have, {F uh, } tax on clothes --",0
734,I take it she was an accountant. /,0
735,Where did you go to school? /,0
736,"{C but } if you have talked about that in your classes, {D you know, } in the last few years, I'm sure that you have heard, /",0
737,How do you like your tread mill? /,0
738,is it less boring than the bicycle or not. /,0
739,<Laughter> You watch T V or something while you do it? /,0
740,Are you? /,0
741,Are they kind of expensive. /,0
742,They do?  /,0
743,"{D Well, } you can believe that anyway, right. /",0
744,Do you work at T I? /,0
745,"Where do you wo-, /",0
746,Where do you live? /,0
747,"{F Uh, } what subjects have you talked about? /",0
748,Right?  /,0
749,"How long is this going to go on, do you know? /",0
750,"{D Well, } how'd you find out about it? /",0
751,How did you find out about it? /,0
752,Does your husband work with T I. /,0
753,{F Oh } really. /,0
754,"{D Well, } like what,  /",0
755,"I'll look at the end because those would be the best ones, okay? /",0
756,For how many calls? /,0
757,Does it say? /,0
758,"{C but } seems like too nice a prize for [ nine, + just nine  ] calls, isn't it? /",0
759,Are you listening to him? /,0
760,{C So } it's not all stuff that T I makes. /,0
761,"{C and } have you seen those [ univ-, + anniversary  ] lamps where the little balls go around. /",0
762,isn't that funny. /,1
763,"Did they mail that to you, or he brought it to you? /",0
764,"{D Well, } do you know you have [ a  ten limit, + a ten minute  ] time limit. /",0
765,"each one of those puts on a few pounds, doesn't it. /",0
766,How many children do you have? /,0
767,"Where's you ki-, -/",0
768,Where you going to school? /,0
769,{C And } what are you doing? /,0
770,how are the other ones.  /,0
771,What is your opinion? /,0
772,Are they? /,0
773,how do you think we're going to pay for it?  /,1
774,More and more taxes?  <Barking>. /,1
775,"-- {C and, } wonder if the insurance companies are fighting the national health,  /",0
776,{C or } wonder if they're wanting it. /,0
777,"{C and, } {F uh, } {D you know, } who would have cared about earth?  /",1
778,I'm sure you probably have heard of the Genesis program that's going on currently out in the Arizona desert. /,0
779,"{D You know, } when is the sun going to come out?  /",1
780,Are you a T I -er? /,0
781,Is somebody in your family a T I -er? /,0
782,{C so } who do you work for? /,0
783,"{D Well } [ in, + in ]  interviewing have you ever discussed benefits with some of the potential employers? /",0
784,Didn't get that far. /,0
785,did you ever hear of the National Bureau of Standards? /,0
786,"{D Well, } did you see Carl Sagan on SIXTY MINUTES [ on, + ] {F uh, } when he was talking about [ when + ] [ [ if, + if ]  the, + if the ] war started [ in, + in ] Kuwait and they'd set those, {F uh, } all th-, -/",0
787,"Was that before, - /",0
788,was that before they actually did that  /,0
789,"Are you d-, - /",0
790,you didn't work at T I? /,0
791,"Where do you work in research,  /",0
792,"how do you feel [ about, + about ] all this smog and [ th-, + ] stuff on cars. /",0
793,"# {D Well, } do you have an # older car? /",0
794,# Really?  /,0
795,"{C But } did you have another ques-, - /",0
796,"did you see the advertisements, {F uh, } where they talked about nuclear war,  what that would have been like in changing the atmosphere,  /",0
797,"Did you see any of those, {F uh, } I, - /",0
798,"{C But } [ who wants to, + who wants to, ] {F um, } ride a bus? /",1
799,"{D Well, } do you work in that C building? /",0
800,There? /,0
801,did you go? /,0
802,"{D well, } what do you think  [ if you're  in that, + {D you know, } if you're  concerned about that, ] /",0
803,"{E I mean, } if [ [ you're, + you're, ] + you're ] knowledgeable on that. -/",0
804,"would you, {F uh, } like to begin or would you like me to start? /",0
805,what do you think about the war recently? /,0
806,The war? /,0
807,You mean in terms of the economy  /,0
808,"you're kind,",0
809,"{D Well } <lipsmack>, did we cover [ it + ] everything  (( Betty ))  <laughter>? /",0
810,"[ You, + you ] would be in favor of it? /",0
811,"Do they have options on [ who  they, + ] {F uh, }  {D you know, } like choices of doctors and that type of thing?  /",0
812,{C And } does he have an option --,0
813,"what part of, {F uh, } Pennsylvania do you live in? /",0
814,"{F Uh, } are you familiar with any of the area that all? /",0
815,Where?  <laughter>. /,0
816,Are you a native Pennsylvanian? /,0
817,"{C and } if they're determined to, {F uh, } have their cigarettes and the other --",1
818,"[ {C So, } + {C so, } ] what do you do, {D you know? } /",1
819,"up in, {F uh, } T I out there? /",0
820,Did you hit one. /,0
821,Are you Republican or  Democrat? /,0
822,"{F oh, } really?  /",0
823,"[ What, +  what ] does a nonexempt sound like? /",0
824,"are you in a tech,  /",0
825,{D like } do you do technician work or  something? /,0
826,Banking? /,0
827,I know what you mean. /,0
828,{C but } are they pretty good up there? /,0
829,"{D So } Ken, how do you do your family budget? /",1
830,"{D Well, } then you just pay it off at the end of the month? /",0
831,In what field? /,0
832,"{F Um, } {D well, } it's for your benefit though, right. /",0
833,{D Now } do you still own a house?  /,0
834,Have you been married for long? /,0
835,What else can you say? /,0
836,"{F Oh, } really, because of the heavy ice. /",0
837,what kind of crafts and hobbies do you have? /,0
838,"{F Um, } how about you? /",0
839,"{C But, } {F uh, } <<pause>> what are some other things you enjoy? /",0
840,"# Do you #  ever, -/",0
841,"{F Um, } [ does, + does ] he ever, {F uh, } refinish furniture or anything like that? /",0
842,"Pretty time consuming, isn't it? /",0
843,"[ Did you use a, + did you use a ] Zar stain? /",0
844,"<noise>.  [ Were you in a, + were you ] the Girl Scouts, too  /",0
845,Are you still there? /,0
846,have you ever been to the Olive Garden? /,0
847,is that good? /,0
848,"{D Well, } do you really like Italian food? /",0
849,{C but } do you have any favorite? /,0
850,{D Well } are there just the two of you? /,0
851,"{F Uh, } six thirty-five? /",0
852,I don't know would you classify that as Tex-Mex? /,0
853,"<Laughter>  Sometimes it's hard isn't it to keep a, -/",0
854,off of Arapaho down there? /,0
855,# Is it? # /,0
856,Was it? /,0
857,<Laughter>  That's what we need isn't it? /,0
858,"have # you ever been to [ th-, + ]  I think it's called Spring Creek Barbecue? /",0
859,{C And } how are your kids at an age where they can contribute to what they want  /,0
860,"{D You, know, } I guess are you is it a  little bit of constricted, because a lot of restaurants don't take, - /",0
861,"in terms of talking about  restaurants, {E I mean } [ are + ] a lot of restaurants, how are they when you have  children let alone three or four children? /",0
862,"Is it Tia's, not Tia's, {F um, } /",0
863,Are you still there? /,0
864,"{C So } what's, {F uh, }    things that you look for when you go out to dinner? /",0
865,{C So } is there some nice places to go to eat in Plano? /,0
866,Do you have kids? /,0
867,"All the kids seem to love  McDonald's don't they, {D you know. } /",0
868,"{D Well, } let's see, what else can we talk about?  <laughter>. /",0
869,"<Laughter>  {D Well, } how's California today?  <laughter>. /",0
870,Is it?  /,0
871,Have you always lived there? /,0
872,{C And } you like it? /,0
873,#  Do you miss living there? /,0
874,"{C But, } {F uh, } have you ever been to California? /",0
875,{F Oh } really? /,0
876,"Catches you off guard, doesn't it?  <Laughter>. /",0
877,"Do you know anyone that, {F uh, } [ is, + is ] in a nursing home or has ever been in one? /",0
878,{C And } the money is also another issue. How you're going to pay for it. /,1
879,right?  /,0
880,What would we like to say <laughter>.  /,0
881,"Did you read, {F uh, } the article in the paper today about this particular subject? /",0
882,"In [ the Dallas, + the MORNING TIMES? ] /",0
883,You have health insurance? /,0
884,Through your company? /,0
885,How was your care at Parkland? /,0
886,Is it affordable? /,0
887,"Is your wife better, I hope? /",0
888,"{F Oh, } is that right? /",0
889,"{F Uh, } how about you?  /",0
890,"Do you, {F uh, } mostly --",0
891,"{F Uh, } [ what, + {F uh, } what ] sort.  /",0
892,"-- [ is it, +",0
893,"[ do you get any, + {F uh, } do you read any ] news magazines or anything like that for sort of {D like } a broader, {D like } more long term analytical sort of approach? /",0
894,In what way?  /,0
895,"[ In {D like, } + in sort of {D like, } ] {F uh, } [ qual-, + {F uh, } quality ] or sort of an orientation in terms of {D like, } view point or the way the news is presented or whatever? /",0
